label,text
RECEIPT,"BEMED (SP) SDN. BHD. (p y

No.49, Jalan Dinar G U3/3,
Subang Perdana,
40150 Shah Alam, Selangor D.E.
03-7845 8155
GST Reg : 001734164480
ae
CB#: 59581331715  14/May/2017 02:56:39
Cashler : mimle O

Qty Cade&Dese Price Tatal
PIL CHI-KIT TECK AUN (12'S) 5R
1 160160 -1.56 15.80 14.22
PANADOL ACTIFAST 20'S ZR
1 458140 12.00 12.00
ALPHA LIPID LIFE LINE SR
1 184810 165.00 165.00
3 Type: 3
SubTotal: 191.22
Rounding Adj : -0.02
Total Inclusive GST: 191.20
VISA 194.20
GST Summary: Amount “Tax
(MYR) (MYR) ee
{Sk 169.08 10.14 |
jz O.0
ONG GUAT CHYE
Paints : 1,305 \Q \ -»
Thank you.

Please come again."
RECEIPT,"GREEN LANE PHARMACY SDN BHD
33 JLN BANGAU 1,KEPONG BARU,

S2i00 KEPONG,KL
TEL : 62760693 FAX : 62760693
BRN : 631002-U
GST No : O01888309248
TAX INVOICE
Inv No : 16-073042
DATE =: 42/13/2016 9:52:15 AM

L)PSS7892102639 IBUPROFEN 400MG 10

3.00 X 3.00 7.00 z
2)0253K AMOXICAP SOONG CAPSU

2.00 X 6.00 12.00 z
S)PSS787 2201011 NOFLUX TAB PONG 10

oeO0 X 4.00 19.98 %
4)9S56492002837K FEBRICOL -RX 10

2.00 X 2.70 540 2

5) 7316259866387 VITAMORE EPO LO00MG
2.00 X 68.00

RISC ~28.00 108.00 *
6) 9555197602366 NOVA ROSELLE &F VIT
1.00 X 28.40
NYS ~2.90 au. 7) &
Rounding : 0.02
TOTAL ot 180.10

{GST : 8.70}
KRKRRRARRR ERE ERR RRR R RRR RR

PAYMENT .:

TOTAL PAYMENT : 180.10

CHANGE : 0.00
> VISA 180.10

OER RE

K 3 of 144.98 8.70
z:% 26.40 0.00

LEE MEI YEIN

Prey Balance : 2651

Points Earn : 171 (Complete)
FARMASI ALPHA.COM
GOODS SOLD ARE NOT RETURNABLE

* Total Sales Inclusive GST @ 4% #"
RECEIPT,"RESTORAN WAN SHENG
002043319-W
No.2, Jalan Temenggung 19/9,
Seksyen 9, Bandar Mahkota Cheras,
43200 Cheras, Selangor
GST REG NO: 001335787520

Tax Invoice

INV No.: 1040841 Cashier: Thandar
Date :; 12-03-2018 10:13:04

Cham (B)

Roti Steam

x 1,10 2,20 SR
Take Away

X 0.20 0.40 SR
Total QTY: 6
Total (Excluding GST): 6.62
GST payable (6%): 0,38
Total (Inclusive of GST): 7.00
TOTAL: 7.00
CASH : 7,00

GST Summary Amount(RM) — Tax(RM)
SR (@ 6%) 6,62 0.38"
RECEIPT,"3180303 (7% eb sy D3 4°

UAN HING STATIONERY SDN BHD
(162761-M)
NO. 32 & 33, JALAN SR 19. SEKSYEN 9,
TAMAN SERDANG RAYA.
43300 SER] KEMBANGAN, SELANGOR
DARUL EHSAN
GST ID : 002139201536

Tax Invoice
No. CS-20322

Qty Tax RM
Durafite H399(110 x 96mm) 200 SR_116.60_/
Name Badge (H) @ 0.5500

""$09 Metal Name Badge Clip 2 SR 4240 ye

100's @20 0000
‘Total Amt incl. GST @ 6% : 189.00
Rounding Adjustment
Total Amt Payable - 159.00 ye
Paid Amount 200.00
Change : 41.00
Total Qty Tender : 202

THANK YOU

Foy anv enauirv olaase contact us"
RECEIPT,"MR.D.I.¥(M)SDN BHD

Co-REG: 86067 1-D
LOT 1851-A & 1851-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERI KEMBANGAN, SELANGOR

(GST ID No :000306020352)
(ENDAH PARADE)
-TAX INVOICE-

TOILET BRUSH 47-2311 *§
HDO8-04-06 - 5/40/160

9067860 1X 2.70 -2.70
CEMENT KN BLK-2 *S
KF12 - 12/240

9071872 1X 1,60 1.60
HSS TWIST DRILL 5.5% *§
KH22 - 10/500

6909906163102 1X 3.30 3.30
HSS TWIST DRILL 6*1 *§
KH12 - 10/500

6909906163103 1X 3.280. 8,80
CURTAIN STRAPS *§
CK11-22-31 - 10/400

8720019 2X 2.50 5.00
Item(s) : 5 Qty(s) : 6
TOTAL INCL. GST@6% RM 15,90
CASH RM 50.00
CHANGE RM 34.10
GST Summary Amt(RM) = Tax(RM)

GST S@6% 15.00 0.90

De ove mm a i a i *

19-09-17 15:39 SHO1 ZJ03 13 R000100808
OPERATOR TSGC - KARKI DAMMAR BAHADUR

EXCHANGE ARE ALLOWED WITHIN
7 DAY WITH RECEIPT.
STRICTLY NO CASH REFUND."
RECEIPT,"KESTURAN WAN SHENG
002043319 -W
No.2, Jalan Temengjung 19/9,
Seksyen 9, Bandar Mahkota Cheras,
43200 Cheras, Selangor
GST REG NO; 001835787520

Tax Invoice
INV No.; 1030720 Cashier: Nicole
Date +: 05-03-2018 19:02:50

Description ty U.price Total TAx

Milo (B)

ZK 2.80 5.60 SR
Take Away

2 x 0.20 u.du SR
Total QTY: 4
Total (Excluding GST): 5.66
GST payable (6%): 0.34
Total (Inclusive of GST): 6.00
TOTAL: 6.00
CASH : 6.00

GST Summary Amount(RM) — Tax(RM)
SR (@ 6%) 5.66 0.34"
RECEIPT,"M2116

UNIHAKKA INTERNATIONAL SON BHD
24 Mar 2048 18:23,

(887388-U)
12, Jalan Tampoi 7/4,Kawasan Petindustian
Tampoi,81200 Johor Bahru,Johor

TAXINVOICE
Invoice #: OR18032402170368
Item aty Total
‘SR 160700000027- 2 Meat + 3 Vege
$8.70 4 $8.70
SR (00100000064-Add Vegetable
$0.50 1 $0.50

Total Amount: $9.20
GST @8%: $0.52
Nett Total: $9.20

Payment Mode Amount

CASH $8.20

Change $0.00

GST Suinmary Arnouni() Tox(8)

‘SR GST BOX 866 082
GST REG 4000650195584

BAR WANG RICE@PERMAS JAVA
(Price Inclusive Of BST)
Thank You & Come Again
Like and Follow Us on Facebook!
Facebook.comvBarWangRice"
RECEIPT,"SYARIKAT PERNIAGAAN GIN KEE
(81109-A)
NO 290, JALAN AIR PANAS,
SETAPAK,
53200, KUALA LUMPUR.
TEL . 03-40210276
GST ID . 000750673920
SIMPLIFIED TAX INVOICE

Doc No C$00012922 Date: 24/01/2018
Cashier > USER Time: 10:50:00
Salesperson Ref. :
Item ss Qty S/Price Amount Tax _
4700 6 6.36 38.16 SR
PASIR HALUS ( GAG}
2430 2 18.02 36.04 SR
CEMENT (50KG)
~ TotalQty 8 7420 °°
Total Sales (Excluding GST) : 70.00
@ Discount : 0.00
TotalGST : 4.20
Rounding ; 0.00
Total Sales (Inclusive of GST) : 74.20
CASH : 74.20
Change : 0.00
GST SUMMARY SO
Tax Code % Amt(RM) Tax (RM)
SR 6 70.00 4.20
Total : 70.00 4.20

GOODS SOLD ARE NOT RETURNABLE, THANK YOU"
RECEIPT,"LAVENDER CONFECTIONERY & BAKERY S/B
COMPANY NO: 499702-V
LOT G29 & G30, AEON Mall TEBRAU CITY,
NO, 1, JALAN DESA TEBRAU,
TAMAN DESA TEBRAU, 81100 JOHOR BAHRU.
TEL : 07-364 3785
GST ID NO: 001872379904
TAX INVOICE

end hes tech elit WA 4 Ae ll ML Wid HD ake A OIE SN AY NS A NN HN Fwy eR Rh ON YA bd mee Se Mh SLA i A i URRY LS SRE GRD Ms Ga Pn Sr

14/04/2018 16:14 BS99215

Qty Dascriptions Amount

1 EUROPEAN WALNUT 6.50 T

1 ORANGE PEEL CHOCOLATE 5,80 T

2 TOTAL 12.30
CASH | 20.00
CHANGE f./fO0
Incl. 6% GST 0.70

saenee Vet iG Lm Pe A Ret RMS PS I NE FOE FY Sth MO TS LO GN TP Pi 7
ak TAPE Mato Samed mE $400 PONY ENN NTE Tae INE WN VON GY ERTL STW MOE SAT GU SEPT NO ONY WON ee a OD WEN RE Sea NT HN SOR SD NS SA RY ST LS PO Se

GST Summary Amount Tax
T:: GST 11,60 0,70
Z: Zero Rated 0,00 0,00
Sign; __

www, lavender .com. my
THANK YOU,

1, All sales are final, Goods sold
are not refundable nor exchangeable.

2, Qur products contain no added
preservatives, please consume within
a day or keep according to
recommendations on packaging,

3. For feadback, please retain this
Tax Invoice, Seek store manager
assistance OR drop us an email.

4, Tax Invoice can only be issued
on the purchase date, Amendment is
not allowed once issued,

CehiC1337 LEE FING TING
POS: T012 Shf:201804141"
RECEIPT,"99 SPEED MART 5/B (519537-X)
LOT P.T. $3198, BATU 4
JALAN KAPAR, MUKIM KAPAR
42100 KLANG, SELANGOR
1SS8-THN PUSAT KEPONG
GST ID. NOs O00181747712

INVOICE NO s 17714/102/T0382

8s 10Pé 560197 3h-G6-16
BOL? MARIGOLD HL MILK iL RM13,58 s
02 X RM 6.77 |
559 TIGER BEE R BOTTLE 460ML = RMI3.70 =
Total Sales {Inclusive GST) RM 27.28
Rounding Adjustment RM M2
Rounding RM 27,
CASH RM 2
CHANGE RM 40

Summary Amount (RM)

2 {
6/ 25. 74 i.

Thank You. Please come again
Keep the invoice for applicable returns"
RECEIPT,"yeoyouy

MR. D.I.¥. (M) SDN BHD
(CO.REG :860671-D)
LOT 1851-A & 1851-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERI KEMBANGAN, SELANGOR
(GST ID No :000306020352)
(TOI PUCHONG)
-TAX INVOICE-
RUBBER BOOTS P/S68BK-SIZE8 (BLACK) ah)
WA6O - 6/48
9555590501204 1X 9.90 9.90
SEKOPLAS H/D GARBAGE 89cm#117cm 10s #8
WA57 - 16

9557002081113 4X 9.50 38.00

PLASTIC BAGS *§
99999 1X 0.20 0.20

Item(s) : 3 Qty(s) : 6
Total Incl. GST@6% RM 48.10
CASH RM 50.20
CHANGE RM 2.10

GST @6% included in total RM 2.72

25-04-18 16:46 SHO] ZJ86 = 11 RO00119242
OPERATOR TRAINEE CASHIER

EXCHANGE ARE ALLOWED WITHIN
7 DAY WITH RECEIPT.
STRICTLY NO CASH REFUND."
RECEIPT,"KFA SUPPLY
( ROC : SA0416111-K )
( GST No: 002126950400 )

125A TINGKAT BAWAH PT 1961 JALAN MALINJA
SITE B 45400 SEKINCHAN SELANGOR

TAX INVOICE
BillNo : CS0032277

Date » 27/08/2018 8:07 PM
Cashier =; CTO001 / 0001
_Ttem Qty Price Amount

STAR 74CM x79CM 1OKEPING
9555794100234 1 1160 1160SR

Qy:1 TotalRM 11,60
CASH : 12.00

Change : 0.40

TH. Y
PLEASE COME AGAIN

of 2 ee tee —— eT"
RECEIPT,"Dion Realties Sdn Bhd (Co, No:20154-T)
(GST Registration No : 000850247680)
Henara Dion #02-03, Lavel 2,

27, Jalan Sultan Ismail,

50250 Kuala Lunpur.

Tel : +6 03 2026 6386

Fax : #6 03 2026 6387

>>9TAX TNUDICE<<<

Tax Invoice na. 3521/0602/00602
30/05/18 11:01

Q10100 Pay parking ticket 5.00 RK

90/05/18 10:45 - 30/05/18 11:01

Length of stay: 0 Dy. 0 Hr. 16 Hin.
0299288700201 10181503870407?

finount Incl. GST 5.00 Ri

Accaptad total 5.
GST 63 0

JOBE ERO ROI IIE
¥k Thank yau Li"
RECEIPT,"Dion Realties Sdn Bhd (Co. No:20154-T)
(GST Registration Ho : 000850247660)
Henara Dion #02-03, Level 2,

27, Jalan Sultan Isnail,

50250 Kuala Lumpur.

Tal : +6 03 2026 6386

Fax : +6 03 2026 6387

>>eTAK THYOICE<<<

Tax Invoice na. 7698/0601 /00601
28/08/18 11241

010100 Pay parking ticket 5.00 RH

26/05/18 11:23 - 28/05/18 11:40

Length af stay: 0 Dy. OHr. 17 Hin.
0299288700201101814841026027

Anount Incl. GST 5.00 RH

Accepted total 10.00 RH
Change 5.00 RH
GST 6% 0.28 RH

¥k Thank yau *x
FECES OEE BEI RRR RIK"
RECEIPT,"TED HENG STATIONERY & BOOKS

(001451637-M)
NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI
SELANGOR DARUL EHSAN
TEL : 03-3271 9872 FAX: 03-3271 9481
GST No. : 000689913856

SIMPLIFIED TAX INVOICE

CASH

Receipt No.: CS1801/27037 Date: 23/01/2018

ae “po, AMOUNT
TAs ITY =U, SC%
ITEM QTY UP DISC% (RMD
TP-24 5 4.32 0.00 6.60 «

~ DOUBLE SIDED TISSUE TAPE 18MM

9557546631393 5 2.08 0.00 10.38 +
~G SOFT 6ML QUICK DRY CORRECTION PEN

Total Qty. : tale PPIs, 16.98
>

SUB-TOTAL a » ps 1888
joranTAx ~v ef hy 102
ROUNDING _ Me 2 xy “7\ 0.00
TOTAL / 18.00
CASH NO: ZA18.00
CHANGE ""a 0.00
GST SUMMARY
— 2% AMOUNT TAX
TAX CODE Za (RM) (RM)
SR 6.00 16.98 1.02
TOTAL : 16.98 1.02

Note: (*) indicated The Item Sold Has Been Related
To GST (Goods & Services Tax).

GOODS SOLD ARE NOT RETURNABLE,
THANK YOU."
RECEIPT,"LIGHTROOM GALLERY SDN BHD
No: 28, JALAN ASTANA 1C,
BANDAR BUKIT RAJA, 41050

KLANG SELANGOR D.E, MALAYSIA
ROC No. : (1072825-A)
, GST No. : 000584089600
Tel:03-3362 4395 Fax: 03-3362 4395

: TAX INVOICE
Station: CASHIER Bill No: LCS03908
Cas br: ANGELA Cover : |]
Bill Date : 20/12/2017
Bill Start: 20/12/2017 07:10:35 PM

Code : 300-C0001

Name : CASH

Address

GST No.

CH50514 SR

T5 JOINT 2PIN 2PcS

1 * RM 2.83 UNI ( 0. 17)=RM 2. 83
YT51874 SR
YE30 BK 7W WW LED TRACK LIGHT

2 * RM 33.02 UNI ( 3.96)=RM 66. 04

Sub Total : RM 68. 87
Service Charge  ; RM 0. 00
GST/TAX 6% ; RM 4.13
TOR: RM 73. 00
CA. 3 RM 73. 00

CHANGE: RM 0. 00

Ttem Count; 2
Qty Count : 3.0

Closed Bill: 20/12/2017 07:10:51 PM

Thank You, Please come again.

Goods Sold are not refundable, returnable
BANK ACC MBB 5128 4851 2118

BANK ACC MBB 5626 4732 1744

BANK ACC AMBANK 888 100 123 3706

GST Summary Amount (RM) Tax (RM)

SR @ 6% - 68. 87 4.13
ZR/OS/EZ 0. 00 0. 00"
RECEIPT,"i. ee ay

HON HWA HARDWARE TRADING
Company Reg. No. : 001055194%
NO 37, JALAN MANIS 7, TAMAN SEGAR,
§6100 CHERAS, KUALA LUMPUR.
+603-9130 2672
GST Reg : 001125220352
TAX INVOICE
CBH: 87870 21/09/2017 10:20:37 AM
M# : C2-0
Cashier cash -
Oty Description i Price Tofalk(RND
0.9 3/4"" ALUMINIUM ROD 6.00 540 SR

§ PVC WALLPLUG 1.00 5.00 SR
(S0PCS)

69 Tye 2. Toa 1040
Discount: 0.00
Rounding Adj 0.00
Total Inclusive GST: 10.40
CASH 40.40

GST Summary |
Code % —NetAm{ | GST TotaRM)

SR. SR 981 0.59 10.40
Total gat 0.59 10.40

Thank you !| & Please come again !!
Goods sold are not returnable for refund or exchange |!"
RECEIPT,"~ POS No:1
Date : 11/5/2018 13:14:32

KESTAURANT JIAWE|
JIAWE| HOUSE
002693074-K
13, JLN TASIK UTAMA 8
MEDAN NIAGA DAMA SG BES!
57000 KL

INVOICE

ineatoe 13834 Cashier :admin

Table : T. AWAY 1

TEM “ary U/P < aid DISC, ») ‘Av (RW)

Butter ‘Cream Chicken Rice
9. 06 0.00 2

Sub Total Before Discount RM 27.00

Service Charge RM 0. 00
Total Sales RM 27. 00
Rounding Adjustment : RM 0. 00
TOTAL RM 27. 00
CASH RM 50. 00

CHANGE RM 23.00"
RECEIPT,"TQ FOR SHOPPING WITH myNEWS.com

PUSAT DAGANGAN PHILEO DAMANSARA

UNIT 105, BLOCK A,PUSAT DAGANGAN PHi\LEO DAMANSARA,
NO. 9, JALAN 16/11,,46350,PETALING JAYA,SELANGOR
myNEWScareline : 1800 88 1231
myNEWScareline@mynews.com.my

MYNEWS RETAIL SB(306295-x) FKA BISON STORES $8

TAX REG |D CBP 000709361664

‘

ary PRICE disc AMT

GP GREENCELL EXTRA HEAVY DUTY AAA 442

1 6.00 0.00 6.00 SR
SUB TOTAL 6.00
GRAND TOTAL 6.00
CASH 50.00 MYR 50.00
CHANGE DUE 44.00
TOTAL QTY 1

SR : 0% GOODS : 6.00 TAX: 0.00

28/06/2018 3:11:35 PM
BILL 1856 - 608 - 9161 - 2806180322

PRICE iS GST INCLUSIVE"
RECEIPT,"1839/03/70 20%

in.
WS

MOICE N

ih"
RECEIPT,"L TWO FLORIST & HANDICRAFT
002062543-P

NO. 49, JALAN MAHAGONI 7/2, a
SEKSYEN 4 BANDAR UTAMA, s

44300 BATANG KALI, SELANGOR 4

TEL : 012-3216447 ¥

CASH 2

RECEIPT # CS00007203 DATE: 21/03/2018
SALESPERSON: 001 TIME: 11:01:00
CASHIER: USER

TEM QTY UIP. AMOUNT

NE3555 2 7.00 2.00
1 1/2"" SAFETY PIN a
$B/01-3 1 7.00 7.00 |
SATIN BIAS TAPE 12MMX3Y ;

TOTAL QTY: 3 P21 Ber

SUB-TOTAL : 9.00

Disc : 0.00

TAX : 0.00

ROUNDING - 0.00

TOTAL 9.00

CASH 20.00

CHANGE 11.00

BARANG YANG DIJUAL TIDAK BOLEH
DITUKAR,"
RECEIPT,"TRE SHAAS SDN BHD (728515-H)
MYDIN MART SRI MUDA
-20, Jalan Ria 25/62 Taman Sri Nuda
Ksyen 25, 40400 Shah Alam Selangor
1: 03-51217970 Fax : 03-51218059
GST ID: 000425168492

A.
38
Te

RECEIPT

isrminal: 195 - 5505P0S011
irans # : 261172
late » 4/02/2017 03:30:27PH
Cashier ; CHI07691

HSH - WERNTE

#/CLIP BINDER CLIP 12S 5 25H 12 a EA BS}

01060611145 1 * 2.00 2.00
HYCLTP BINDER CLIP 15MM 125 Ss
2301080611215 @ 3 _ 12.00 24,00

LIP BINDER CLIP t5MM 12S FA rs)
0711206 10 * 1.00 10.60
{ER E/LOPE 4.S1NX9.5IN W4292 EA As)
5005004659 Ze BL 4.40
UUALITY LETTER TRAY 17- V1S6-NIX EA 18

eee EE LANEG 5 * 14,50 44.70

ten Count Sip 18
fatal ALB -=\ 85.10
nding Adjustment 2Oz 3c 5.00

co
ictal After Rounding 2S 85.10

vash Xo 100.10

CHANGE 15.00
81 Rate Amt & cxC] GST (RU) “er RH)
3 = 80.27 4,93
é = 0% 0.00 0.00

* Your Totai Savings 8.00 +

vgints Missed; 85
Join cur Meriah Loyalty Programme today!

UTE EUAN VURAL UTE 0 a
6605505001950000261172

Print Nate: 4/02/2017 03:30:29PH
ote: Any request for production of full
tax invoice must be made within 3 months
Trom the date of purchase. If the request
is not made within the prescribed
time frame, MYDIN may based on its absolute
discretion reject the request.
Thank You and Please Come Again"
RECEIPT,"3 18 Ol O'F

SYARIKAT PERNIAGAAN GIN KEE
(81109-A)
NO 290, JALAN AIR PANAS,
SETAPAK,
53200, KUALA LUMPUR.
TEL : 03-40210276
GST ID : 000750673920
SIMPLIFIED TAX INVOICE

CASH
“Doc No ~ CS00012664 Date: 11/01/2018
Cashier : USER Time: 11:42:00
Salesperson - Ref. .
tem _ Qty S/Price Amount Tax
1627 1 4.45 4.45 SR
WALL SCRAPER 3""
2167 2 50.88 101.76 SR
4.5KG RENDEROC PLUG
1735 i 10.07 1007 SR
5"" SCRAPER (ADAMARK)
~~ Total Qty 4 ~ 116.28 °°
Total Sales (Excluding GST) 109.70
Discount . 0.00
Total GST 6.58
Rounding - 0.00
Total Sales (Inclusive of GST) : 116.28
CASH : 116.28
Change : 0.00
‘GST SUMMARY a 7
Tax Code % Amt (RM) Tax (RM)
SR 6 109.70 6.58

Total : 109.70 6.58,

GOODS SOLD ARE NOT RETURNABLE, THANK YOU

a"
RECEIPT,"AO6 ASO

PASARAYA CINWA SDN BHD
(1113440A)

NO,6, 8, 10& 12 JALAN PERMAS 4/3
BANDAR BARU PERMAS JAYA,
81750 JOHOR BAHRU, JOHOR,

TEL: 07-3881722 FAX : 07-3873971
GST ID : 000931172352

ae DAK INVOIGE
Doc No. - CS01076695 Date: 16/06/2018
Cashier > JULIANA Time: 09:40:00
Salesperson © JULIANA Ref.:

et el NL A te oa in tt By tf @ tarot Sa a Nh A iN hk ak, Sth ae casa iceman he Ait A nd OB ket die ¢ Hb day 9 bent WANN (yk. ely hone

(G8T) (GST)

tem ty S/Price S/Price == Amount Tax.

955782104250( 2.50 2.50 2.50 SRO

YELLOW ROCK SUGAR 250G

2200056 | 2.80 2.80 2.80 SRO

GREEN BEAN. - 280G

95568G4200008 | 8.90 8.90 8.90 SRO

ROYAL UMBRELLA BERAS WANGI 1KG

Total Qty rn

Total Sales (Excluding GST) : 14.20

Discount : 0.00
Total GST: 0.00
Rounding : 0.00

Total Sales (Inclusive of GST) : 14,20

CASH : 20.20
Change : 6.00

GST SUMMARY Cr
Tax Code % Ami(RM) Tax (RM)
SRO ¢ 14,20 0.00

Ak mata Ohh ed a te

GOODS SOLD ARE NOT RETURNABLE, THANK YOU
“RE-PRINT **"
RECEIPT,"RESTORAN WAN SHENG
0020433 19-W
No.2, Jalan Temenggung 19/9,
Seksyen 9, Bandar Mahkota Cheras,
43200 Cheras, Selangor
GST REG NO: 001335787520

Tax Invoice

INV No.: 1187070 Cashier: Thandar
Date  l- ‘06- 2018 Tf Me Ao

Descrietion ty U. price Total TAX

jeh (B)

2x 2.20 4.40 ZRL
Milo (B)

1x 2. 80 2.80 ZRL
Take Away

3x 0. 20 0.60 ZRL
Total “aly: 6
lotal (Excluding GST) : 7.80
Total (Inclusive of GST): 7. 80
q OTAL : ¥%. 80

| CASH : 7. 80

GST inatry Amount (RM) Tax (RM)

ZRL. (@ 0%) 7.80 0. 00"
RECEIPT,"Kabo98

MOONLIGHT CAKE HOUSE SDN BHD 862725-U
(GST Reg No: 001559258048)
No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya
91750 Johor Bahru, Johor.
uwi.mioonightcake. com

ere foes tee come nan etme Sih eine em te MAD gure oun seman cute serty mem cance “ec bane Me pm pe ee teem er as rare ee se Het emt 9 a Soman nee eran amet emma mee SOY SH

Table + Counter
Invoice No: Sp- hal 18/06/20-1022050
Date » 20/06/2018 18:07:10

Payment Type: Cas h
Member Number: 3000000100068587

eae cme erent cere ees rh Se es Sens Renan ORE cami ene: Hm ema came” eet eons Aree wnahae amen Seon et ae pam entre md Gar mm cen Se 6: +m ERE © me em ere eS SN, SRY

TAKE AWAY
T-Butter slice Cheese *# 1} RM4.15 ST
Discount RM-0,41
T-Green Tea Mochi *# | RM3.30 ST
Discount RM-0.33
T-Honey Walnut #*# | -RM3.70 ST
Discount RM-0.37
T-Saha Bread ¥4# 1  RM4,.60 ST
Discount RM-0.46
Total (Incl GST, 0%) RM14.18
Rounding RMO .02

rand Total eM 14.20

Total Paid RM20.20
Change RM6 .00

Discount Summary

arms cae tener ween eet cate emt sede Mine Ha Se ete sem ee anys Ne cant sone Smet etm seem com re a vanes scat que See et ce ames et ot = Na DN Se Re Sem

Birthday Discount RM1.57

GST Summary

eee ans sae ens athe ed chee ms fae sith ere Ne eh cee Ht te en aha se teem dem mg Meme sme mummy emer mmm eel “at Cas rat ee eee ane en ne nee me

GST Summary Item Amount(RM) GST(RM)
ST = 0% 4 14,18 0,00
NS = 04 0 0,00 0.00

20/06/2018 18:07:10

ee wees nem aperh ey neh ee A OT omy cee p,m Sha ee cna ewe ee he, amy ear He a er So cee ea ete ee se cate 9a cm vee + Dee et"
RECEIPT,"RESTORAN WAN SHENG
(1020433 19-W
No.2, Jalan Temenggurig 19/9,
Seksyen 9, Bandar Mahkota Cheras,
43200 Cheras, Selangor
GST REG NO: 001335787520

fax Invoice

INV No.; 1199976 Cashier: Nicole
Date : le 06 2018 16: V5: AT

Desorption “aty u. price: “Total Th

Teh (B)
1x 2.10 2.10 ZRL

Chan (B)

1x 2.10 2.10 ZRL
Soya Bean

1x 1,70 1.70 ZRL
Take Away

3 XK 0,20 0.60 ZRL
Total. ary: 6
Total (Excluding GST): 6.50
Total (Inclusive of GST): 6,50
TOTAL: 6.50
CASH : 6.50
GST Summary Amount(RM) — Tax(RM)
ZRI. (@ 0%) 6.50 0.00"
RECEIPT,"CN

99 SPEED HART $ fe
LOT P.

1076- 10K
GST ID. NOs 000181747712
INVOICE NO: 18287/102/ToN49

1034384 568582 sida a
1973 GARBAGE BAG (BLUE) 74¢ RML.25 5
de GARBAGE BAG (GREEN) 74 RM1.25 =

Total Sales (Inclusive 6ST) RM 2.50
CASH RM = «5.00
CHANGE RM = 3.50

GST Summary Amount (RH) Tax{RH)
z= 6% 2.56 14

Thank You. Please come again
Keep the invoice for applicable raturys"
RECEIPT,"PappaRich BMC
NO.19 & 21
JALAN TEMENGGUNG 23/9
BANDAR MA!'KOTA CHERAS
43200 SELANGOR DARUL EHSAN, MALAYSIA

TAX sid

GST 10:0 00 1 6 4 27 70080
2 COUNTER] ans sai ful
Chk 274898 Guest |
15 Jun 18 08:34:31 PM
TBL3S / l
1 B02 HALF BL. £66 E 4.53 §
1 BO3 HNN TST+b+k E 5.57 S$
1 DI9 CHAM (1) E Sa? S
CASH 2. .00
15.67
Subtotal! 15.67
10% Srv Chg 1:98
Total: lt.22
RND ADJ 0.02-
TTL ATF RND 17.20
Payment 20.00
Change Due 2.80
~-~-2003 CLOSED 15 Jun 18 09:08:37 PM----
THANK YOU! PLEASE COME AGAIN!
GST AT 0%
GSTSummary Amount(RM) GSTCRM)
S=GST @0%: 17.20 0.00

Z=GST @0%: 0.00 0.00"
RECEIPT,". Nandos.

PERi-PERI CHICKEN

Nando's Chickenland Malaysia
Sdn Bhd
Nando's 1 Mont Kiara
Unit G-13, Ground Floor, No.1
Jin Kiara, Mont Kiara
50480 Kuala Lumpur
Tel: 1300-88-6555 Fax: 603-6203 6355
Tax Invoice
~ GST 1D:000097492992

4 NANDOS3 76 SYAFIQ 2
Chk 8660 Guest0
28 Mar 18 18:32:36

1 DELIVERY CHG 4.00 $
4 1/4 Chict1sd-T @17.90 71.60 §
4 1/4-H §
4 CharGrill Veg(R)-TC §

GrillVeg-H
GrillVeg-H
Gril lVeg-H
Gril]lVeg-H
3. 1/4 Chictisd-T @17.90 53.70 §
3. 1/4-M $
3. Coleslaw(R)-TC §
Sub Tota] 129.30
Amt Due 129.30
GST @6% 7.30

How was it for you?
Your feedback is important,
.80 please complete our
wow. howwasit4you-my .net
A meal for you & 10 friends
is up for grabs.

Survey Code:MAL025
T&C apply.

For Take Away and Delivery,
food is best consumed within 2 hours

GSTSummary Amount(RM) GST(RM)
S=GST @6%: 122.00 7.30
Z=GST @0%: 0.00 0.00"
RECEIPT,"LOT..1851- “A & 151 By JALAN
KAWASAN: PER INDUS STRIAN BAL AKON
49300 SERI KEMBANGAN,...S

(GST ""ID No 06030602
(TESCO: MUTIARA: DAMANSA
2 TM INVOICE ~

SOURENG PAD ‘oie 4 4g #8

WAGa = 24/240

9655221801081 4% 2.80--411520

SCISSOR: G/FISH : ¥S

ADET = 24/960

9064422 2% 1.50 3.00
RATEING SKT SGN+SP:3X1-25MM CABLE 2 ¥5

WA2T =: 20

9583114451966 1X -22,90 22,90
ten s): 38 Qty(s) : 7
jota Incl, GSTe6s RM 37,10
CASH RM 50.00
CHANGE RM. 12.90

6ST Summary Amt CRM )oce Tax(RM)

GS? S@6x 35.00 2.40

f- ee weet

03-18 21: 49 § SH03 1420 oT “R000418193
OPERATOR TMDC ~ SAH BIJAY KUMAR

EXCHANGE ARE: ALLOWED: WITHIN
7 DAYS WITH RECELPT.
STRICTLY. NO. GASH REFUND:"
